,episode,score,Q_sum
18312,18312.0,0.0,54554.21285158549
18313,18313.0,0.0,54554.14490377845
18314,18314.0,0.0,54552.740388784194
18315,18315.0,0.0,54552.05075083948
18316,18316.0,0.0,54552.03079192216
18317,18317.0,1.0,54551.929699361164
18318,18318.0,0.0,54552.67717628271
18319,18319.0,1.0,54551.38268178755
18320,18320.0,0.0,54551.196074673106
18321,18321.0,1.0,54550.41259729461
18322,18322.0,0.0,54549.80293312619
18323,18323.0,1.0,54549.45981665832
18324,18324.0,1.0,54549.545887283515
18325,18325.0,0.0,54549.90918790906
18326,18326.0,1.0,54549.8443552485
18327,18327.0,0.0,54550.078202946424
18328,18328.0,1.0,54548.83984903301
18329,18329.0,0.0,54547.202596391944
18330,18330.0,1.0,54547.652957150065
18331,18331.0,1.0,54547.72815524842
18332,18332.0,0.0,54548.325164875634
18333,18333.0,0.0,54545.54159781868
18334,18334.0,0.0,54544.75218016934
18335,18335.0,0.0,54544.22391847533
18336,18336.0,0.0,54542.80714470195
18337,18337.0,0.0,54542.640773949825
18338,18338.0,1.0,54543.51999068794
18339,18339.0,0.0,54544.409154547604
18340,18340.0,0.0,54543.868014452906
18341,18341.0,0.0,54542.8289297754
18342,18342.0,1.0,54540.65753468218
18343,18343.0,2.0,54540.81163404645
18344,18344.0,0.0,54540.55692006118
18345,18345.0,0.0,54539.136809886346
18346,18346.0,0.0,54538.06861031693
18347,18347.0,0.0,54537.36424908083
18348,18348.0,0.0,54537.560764983944
18349,18349.0,1.0,54537.02821393221
18350,18350.0,0.0,54535.02951450806
18351,18351.0,0.0,54534.98478577385
18352,18352.0,0.0,54534.857641588445
18353,18353.0,1.0,54535.37608397824
18354,18354.0,2.0,54536.783199172845
18355,18355.0,0.0,54537.51880511083
18356,18356.0,2.0,54538.8164343432
18357,18357.0,0.0,54538.8164343432
18358,18358.0,0.0,54536.84142868388
18359,18359.0,0.0,54536.14137445581
18360,18360.0,0.0,54536.3497613425
18361,18361.0,0.0,54535.483987138905
18362,18362.0,1.0,54534.17562480604
18363,18363.0,0.0,54534.10551479396
18364,18364.0,0.0,54534.19016708104
18365,18365.0,0.0,54534.4484914425
18366,18366.0,0.0,54533.00098947622
18367,18367.0,0.0,54533.354037213416
18368,18368.0,0.0,54533.5784997843
18369,18369.0,0.0,54532.192817307296
18370,18370.0,0.0,54531.2594886818
18371,18371.0,0.0,54531.266783159095
18372,18372.0,0.0,54531.95565843024
18373,18373.0,0.0,54532.525860852045
18374,18374.0,0.0,54532.02456197692
18375,18375.0,1.0,54532.867657384755
18376,18376.0,0.0,54532.39651515694
18377,18377.0,2.0,54534.619515552404
18378,18378.0,0.0,54534.260966230315
18379,18379.0,0.0,54534.2990446669
18380,18380.0,0.0,54533.26601689459
18381,18381.0,1.0,54534.53547243996
18382,18382.0,0.0,54534.53547243996
18383,18383.0,0.0,54535.31152002343
18384,18384.0,1.0,54536.25093996922
18385,18385.0,1.0,54537.572866455885
18386,18386.0,3.0,54540.67497163761
18387,18387.0,0.0,54539.46565925777
18388,18388.0,1.0,54539.65914540233
18389,18389.0,0.0,54537.63666829662
18390,18390.0,0.0,54537.52169514593
18391,18391.0,0.0,54537.54974036259
18392,18392.0,0.0,54537.386935956034
18393,18393.0,0.0,54532.6011443635
18394,18394.0,0.0,54533.90414182021
18395,18395.0,0.0,54534.175859369614
18396,18396.0,0.0,54532.92929946128
18397,18397.0,0.0,54533.04590090547
18398,18398.0,2.0,54533.24910256546
18399,18399.0,1.0,54534.126786303976
18400,18400.0,0.0,54534.20717665858
18401,18401.0,0.0,54534.79734017563
18402,18402.0,0.0,54534.154812040106
18403,18403.0,0.0,54533.22839653526
18404,18404.0,0.0,54532.312707783916
18405,18405.0,0.0,54528.291995001884
18406,18406.0,2.0,54529.291995001884
18407,18407.0,0.0,54529.38486295998
18408,18408.0,0.0,54530.105586468766
18409,18409.0,0.0,54530.20398196943
18410,18410.0,0.0,54528.99854810149
18411,18411.0,0.0,54529.45573862188
18412,18412.0,0.0,54529.62153643128
18413,18413.0,0.0,54529.74490255506
18414,18414.0,0.0,54530.122007377984
18415,18415.0,1.0,54530.56479452498
18416,18416.0,0.0,54530.97966636819
18417,18417.0,0.0,54530.55346903973
18418,18418.0,0.0,54530.55346903973
18419,18419.0,0.0,54530.7712794815
18420,18420.0,0.0,54531.50346903973
18421,18421.0,0.0,54530.08144282201
18422,18422.0,0.0,54530.40344670712
18423,18423.0,1.0,54530.068395880444
18424,18424.0,0.0,54529.000817003944
18425,18425.0,1.0,54529.774307299114
18426,18426.0,0.0,54530.28657525276
18427,18427.0,0.0,54529.55495196879
18428,18428.0,0.0,54529.14394869369
18429,18429.0,1.0,54530.88040891668
18430,18430.0,0.0,54530.7263087833
18431,18431.0,0.0,54530.70321884428
18432,18432.0,0.0,54530.59222806804
18433,18433.0,0.0,54531.324730162654
18434,18434.0,0.0,54531.5375227621
18435,18435.0,1.0,54532.566383201454
18436,18436.0,0.0,54532.60839933601
18437,18437.0,0.0,54532.608399336015
18438,18438.0,1.0,54536.16230189492
18439,18439.0,0.0,54535.58273302779
18440,18440.0,1.0,54535.95328622432
18441,18441.0,2.0,54537.61577047872
18442,18442.0,1.0,54539.3660128107
18443,18443.0,1.0,54540.55935442833
18444,18444.0,0.0,54540.79733174821
18445,18445.0,2.0,54542.648753827205
18446,18446.0,0.0,54542.32584381512
18447,18447.0,0.0,54541.62566845675
18448,18448.0,0.0,54541.22733580927
18449,18449.0,1.0,54539.90850689409
18450,18450.0,2.0,54541.04925843151
18451,18451.0,0.0,54540.4411917657
18452,18452.0,0.0,54541.17767899107
18453,18453.0,0.0,54541.23241721628
18454,18454.0,1.0,54542.78646444635
18455,18455.0,0.0,54542.84758318672
18456,18456.0,2.0,54544.41690394323
18457,18457.0,1.0,54545.75107780966
18458,18458.0,0.0,54544.95144340715
18459,18459.0,2.0,54546.97734195373
18460,18460.0,1.0,54546.96734851111
18461,18461.0,0.0,54544.86382627125
18462,18462.0,0.0,54542.398188424886
18463,18463.0,0.0,54541.138664363105
18464,18464.0,1.0,54541.80271703465
18465,18465.0,0.0,54541.850084754675
18466,18466.0,2.0,54541.24868592543
18467,18467.0,1.0,54542.12687743935
18468,18468.0,0.0,54542.07454419221
18469,18469.0,0.0,54542.49729568543
18470,18470.0,1.0,54543.269447060404
18471,18471.0,3.0,54544.573488540176
18472,18472.0,1.0,54545.411219749716
18473,18473.0,0.0,54545.004210044885
18474,18474.0,0.0,54544.412104454546
18475,18475.0,0.0,54542.5645861764
18476,18476.0,1.0,54543.44226991491
18477,18477.0,1.0,54541.48148357968
18478,18478.0,1.0,54542.14199665023
18479,18479.0,1.0,54543.770222442734
18480,18480.0,0.0,54540.16922827969
18481,18481.0,0.0,54539.938083206696
18482,18482.0,1.0,54538.36882453316
18483,18483.0,0.0,54538.83361331595
18484,18484.0,0.0,54538.684294872604
18485,18485.0,0.0,54538.7645176011
18486,18486.0,0.0,54537.50767887651
18487,18487.0,0.0,54536.42886464285
18488,18488.0,0.0,54538.21528470849
18489,18489.0,0.0,54540.765656104995
18490,18490.0,0.0,54537.943828468575
18491,18491.0,1.0,54538.40387993854
18492,18492.0,1.0,54537.57378718101
18493,18493.0,0.0,54534.70725596417
18494,18494.0,1.0,54533.899465106035
18495,18495.0,0.0,54533.48290777153
18496,18496.0,0.0,54533.01359712007
18497,18497.0,1.0,54532.78011670889
18498,18498.0,1.0,54533.47410499255
18499,18499.0,0.0,54533.869463549825
18500,18500.0,0.0,54533.97259238215
18501,18501.0,0.0,54533.68436785879
18502,18502.0,1.0,54533.65585896485
18503,18503.0,0.0,54534.39463662333
18504,18504.0,1.0,54533.99074119426
18505,18505.0,0.0,54533.886547750924
18506,18506.0,0.0,54534.20944430761
18507,18507.0,0.0,54534.530736786364
18508,18508.0,0.0,54534.50944224771
18509,18509.0,1.0,54535.50155169224
18510,18510.0,1.0,54536.202060517884
18511,18511.0,0.0,54537.75395742972
18512,18512.0,0.0,54538.27537764983
18513,18513.0,0.0,54538.51993277437
18514,18514.0,0.0,54537.35194373512
18515,18515.0,0.0,54537.48543969648
18516,18516.0,1.0,54537.89180110654
18517,18517.0,0.0,54538.526385321675
18518,18518.0,0.0,54538.74449156764
18519,18519.0,0.0,54540.05338541242
18520,18520.0,0.0,54539.50640482209
18521,18521.0,0.0,54539.72421526385
18522,18522.0,0.0,54540.64289731554
18523,18523.0,0.0,54540.43756140126
18524,18524.0,0.0,54541.367099889714
18525,18525.0,0.0,54540.852246809256
18526,18526.0,0.0,54539.895658709
18527,18527.0,0.0,54539.261074493865
18528,18528.0,0.0,54539.34397339856
18529,18529.0,0.0,54540.03234089429
18530,18530.0,1.0,54542.01827833593
18531,18531.0,0.0,54541.68757518775
18532,18532.0,0.0,54541.846136791966
18533,18533.0,0.0,54542.03558286809
18534,18534.0,0.0,54541.95638067254
18535,18535.0,0.0,54542.16476755923
18536,18536.0,0.0,54541.27326903436
18537,18537.0,0.0,54550.73594926671
18538,18538.0,0.0,54549.94433615339
18539,18539.0,1.0,54550.75020289537
18540,18540.0,0.0,54550.818217244014
18541,18541.0,1.0,54551.026685831835
18542,18542.0,0.0,54550.3305668988
18543,18543.0,0.0,54545.347404436485
18544,18544.0,0.0,54544.006294041756
18545,18545.0,2.0,54544.25500501502
18546,18546.0,1.0,54544.69700441594
18547,18547.0,0.0,54543.435013771006
18548,18548.0,0.0,54543.767941079794
18549,18549.0,0.0,54544.71702397481
18550,18550.0,1.0,54545.54958271332
18551,18551.0,0.0,54544.685842418156
18552,18552.0,1.0,54544.90521317022
18553,18553.0,0.0,54545.90692627047
18554,18554.0,0.0,54544.51267082273
18555,18555.0,0.0,54543.241801392374
18556,18556.0,0.0,54541.03951950001
18557,18557.0,0.0,54540.68067196607
18558,18558.0,0.0,54540.97149429452
18559,18559.0,0.0,54541.093810556005
18560,18560.0,0.0,54541.09951819922
18561,18561.0,0.0,54540.64631868891
18562,18562.0,0.0,54540.400880889094
18563,18563.0,1.0,54540.66556976584
18564,18564.0,0.0,54539.22966890034
18565,18565.0,0.0,54539.35304996731
18566,18566.0,1.0,54539.59967885207
18567,18567.0,0.0,54539.53643103393
18568,18568.0,0.0,54539.53643103392
18569,18569.0,1.0,54540.415945605855
18570,18570.0,1.0,54540.912131599325
18571,18571.0,0.0,54540.018510132206
18572,18572.0,0.0,54540.66040609432
18573,18573.0,1.0,54541.11189250438
18574,18574.0,0.0,54541.22624761363
18575,18575.0,1.0,54541.37248888373
18576,18576.0,1.0,54541.354970400826
18577,18577.0,1.0,54542.15766816276
18578,18578.0,0.0,54541.322643149695
18579,18579.0,0.0,54540.402042224654
18580,18580.0,0.0,54540.30910513668
18581,18581.0,0.0,54540.61844990716
18582,18582.0,1.0,54556.34749932322
18583,18583.0,2.0,54571.335434104796
18584,18584.0,0.0,54586.654272969754
18585,18585.0,1.0,54597.21500817168
18586,18586.0,2.0,54591.02679884713
18587,18587.0,0.0,54577.77610872443
18588,18588.0,0.0,54572.54521186775
18589,18589.0,0.0,54569.680333075186
18590,18590.0,1.0,54569.926803754075
18591,18591.0,1.0,54567.04162726365
18592,18592.0,0.0,54563.65641325254
18593,18593.0,0.0,54562.43727348908
18594,18594.0,0.0,54561.98391356596
18595,18595.0,0.0,54561.8107018062
18596,18596.0,0.0,54561.20792157668
18597,18597.0,0.0,54560.37364973792
18598,18598.0,0.0,54560.891194997756
18599,18599.0,1.0,54556.48653519589
18600,18600.0,0.0,54554.71771904558
18601,18601.0,0.0,54555.17926877663
18602,18602.0,1.0,54554.7354928214
18603,18603.0,0.0,54554.26140468741
18604,18604.0,1.0,54556.07471069564
18605,18605.0,0.0,54556.07581958868
18606,18606.0,0.0,54556.34148670126
18607,18607.0,1.0,54556.6037338459
18608,18608.0,0.0,54554.62422695763
18609,18609.0,0.0,54553.64797809548
18610,18610.0,0.0,54553.43126514836
18611,18611.0,0.0,54553.27892471953
18612,18612.0,0.0,54552.41724492539
18613,18613.0,0.0,54550.161730957305
18614,18614.0,0.0,54549.434278784065
18615,18615.0,0.0,54547.90261167483
18616,18616.0,0.0,54547.53887428638
18617,18617.0,1.0,54547.22134930706
18618,18618.0,2.0,54548.56425238118
18619,18619.0,0.0,54548.966276454245
18620,18620.0,1.0,54547.27397823833
18621,18621.0,0.0,54547.15166197684
18622,18622.0,0.0,54546.16978479499
18623,18623.0,0.0,54546.667286320655
18624,18624.0,0.0,54543.564305827415
18625,18625.0,0.0,54543.129409235895
18626,18626.0,1.0,54544.38127767049
18627,18627.0,1.0,54545.38311047078
18628,18628.0,0.0,54544.933999060726
18629,18629.0,1.0,54545.53769169645
18630,18630.0,0.0,54543.92647447974
18631,18631.0,0.0,54543.478089941054
18632,18632.0,0.0,54544.01973706823
18633,18633.0,0.0,54542.47084627916
18634,18634.0,1.0,54541.60220590561
18635,18635.0,0.0,54541.09463597399
18636,18636.0,0.0,54541.17938157429
18637,18637.0,0.0,54541.296077775514
18638,18638.0,0.0,54541.069568070685
18639,18639.0,1.0,54540.03610936657
18640,18640.0,1.0,54610.77085455295
18641,18641.0,0.0,54610.40705968316
18642,18642.0,0.0,54610.51995238957
18643,18643.0,0.0,54609.1892492414
18644,18644.0,1.0,54608.475125223384
18645,18645.0,2.0,54610.100367584564
18646,18646.0,1.0,54611.73449630353
18647,18647.0,0.0,54611.136800315566
18648,18648.0,0.0,54611.57806406489
18649,18649.0,1.0,54612.969846590466
18650,18650.0,0.0,54612.98537232925
18651,18651.0,0.0,54612.6771920282
18652,18652.0,0.0,54612.59366530266
18653,18653.0,0.0,54612.25061946749
18654,18654.0,0.0,54611.43593586023
18655,18655.0,0.0,54611.331742416885
18656,18656.0,0.0,54610.462835755054
18657,18657.0,1.0,54611.49908139135
18658,18658.0,0.0,54611.10431183194
18659,18659.0,0.0,54611.08909359849
18660,18660.0,0.0,54611.31560330333
18661,18661.0,0.0,54610.92133668928
18662,18662.0,0.0,54610.55886756406
18663,18663.0,0.0,54611.49179018433
18664,18664.0,0.0,54611.69621519295
18665,18665.0,0.0,54611.68496082924
18666,18666.0,0.0,54611.223613828995
18667,18667.0,0.0,54610.494615515505
18668,18668.0,2.0,54611.83912572887
18669,18669.0,1.0,54609.83253240852
18670,18670.0,0.0,54609.08433119496
18671,18671.0,2.0,54609.79768253742
18672,18672.0,0.0,54609.48671094176
18673,18673.0,0.0,54609.46069756814
18674,18674.0,0.0,54609.46069756814
18675,18675.0,0.0,54608.15528350157
18676,18676.0,0.0,54607.762924369104
18677,18677.0,0.0,54607.690587893405
18678,18678.0,0.0,54607.17279239718
18679,18679.0,0.0,54606.97468565445
18680,18680.0,0.0,54606.76941338219
18681,18681.0,0.0,54607.48259742718
18682,18682.0,0.0,54605.56741412563
18683,18683.0,0.0,54603.023970935596
18684,18684.0,1.0,54603.67918424579
18685,18685.0,0.0,54602.050010149316
18686,18686.0,0.0,54600.71246712141
18687,18687.0,1.0,54599.557564606774
18688,18688.0,1.0,54600.05033153953
18689,18689.0,0.0,54600.86613649852
18690,18690.0,0.0,54601.24807141303
18691,18691.0,1.0,54600.66561799083
18692,18692.0,0.0,54601.19800326764
18693,18693.0,0.0,54599.67081280389
18694,18694.0,1.0,54597.84786119439
18695,18695.0,2.0,54600.65812969426
18696,18696.0,0.0,54600.71022232082
18697,18697.0,0.0,54602.45776889053
18698,18698.0,0.0,54603.21211424173
18699,18699.0,0.0,54602.62604781178
18700,18700.0,0.0,54600.693017678655
18701,18701.0,0.0,54599.1923245463
18702,18702.0,0.0,54598.96290828989
18703,18703.0,0.0,54599.32985707436
18704,18704.0,0.0,54597.382808650014
18705,18705.0,1.0,54612.31023103223
18706,18706.0,1.0,54606.59551397347
18707,18707.0,0.0,54607.09652756342
18708,18708.0,0.0,54605.70554115573
18709,18709.0,0.0,54602.41333580724
18710,18710.0,0.0,54602.26454326907
18711,18711.0,0.0,54601.55558918857
18712,18712.0,0.0,54600.06502333832
18713,18713.0,0.0,54599.74855852866
18714,18714.0,0.0,54598.00751225873
18715,18715.0,0.0,54598.215899145405
18716,18716.0,0.0,54596.848224150344
18717,18717.0,0.0,54597.54130839453
18718,18718.0,0.0,54597.45539337392
18719,18719.0,0.0,54597.768778104226
18720,18720.0,0.0,54596.96496731998
18721,18721.0,0.0,54595.779498809046
18722,18722.0,1.0,54596.37108852483
18723,18723.0,0.0,54595.99296078342
18724,18724.0,0.0,54596.097154226765
18725,18725.0,1.0,54597.08680517886
18726,18726.0,1.0,54598.940744724314
18727,18727.0,0.0,54601.72943010714
18728,18728.0,0.0,54602.99831062567
18729,18729.0,0.0,54607.168633422116
18730,18730.0,0.0,54606.0618137566
18731,18731.0,0.0,54605.38681279443
18732,18732.0,0.0,54604.625035840305
18733,18733.0,0.0,54604.39913746479
18734,18734.0,1.0,54599.859645494085
18735,18735.0,0.0,54600.39873552894
18736,18736.0,0.0,54600.6701127347
18737,18737.0,0.0,54600.329986031444
18738,18738.0,0.0,54600.39216334022
18739,18739.0,0.0,54597.57184320888
18740,18740.0,1.0,54598.128247354296
18741,18741.0,0.0,54598.297345098035
18742,18742.0,0.0,54596.718741892735
18743,18743.0,1.0,54596.70201683144
18744,18744.0,1.0,54596.564588217734
18745,18745.0,0.0,54595.72161711591
18746,18746.0,1.0,54595.98467225772
18747,18747.0,0.0,54595.61055720979
18748,18748.0,2.0,54597.32479896097
18749,18749.0,0.0,54595.82304778498
18750,18750.0,0.0,54595.91861109512
18751,18751.0,0.0,54594.50768018681
18752,18752.0,0.0,54593.236678956244
18753,18753.0,1.0,54592.95084330899
18754,18754.0,0.0,54592.19466674673
18755,18755.0,0.0,54592.76071798097
18756,18756.0,0.0,54592.55233109428
18757,18757.0,0.0,54592.815009036975
18758,18758.0,0.0,54592.47743942602
18759,18759.0,0.0,54593.04399843568
18760,18760.0,0.0,54592.47419030708
18761,18761.0,0.0,54593.11812067886
18762,18762.0,0.0,54594.0248448911
18763,18763.0,2.0,54595.55007020019
18764,18764.0,0.0,54596.116629209835
18765,18765.0,0.0,54595.29299531621
18766,18766.0,0.0,54593.72829947248
18767,18767.0,0.0,54592.748928567526
18768,18768.0,0.0,54590.49966264103
18769,18769.0,0.0,54591.00441913809
18770,18770.0,2.0,54589.66802181017
18771,18771.0,0.0,54587.99395543244
18772,18772.0,0.0,54586.54873667828
18773,18773.0,0.0,54585.59137307112
18774,18774.0,1.0,54586.05117758733
18775,18775.0,1.0,54587.71216950919
18776,18776.0,0.0,54587.38674459651
18777,18777.0,0.0,54585.89719423289
18778,18778.0,0.0,54585.281784551225
18779,18779.0,0.0,54582.75876403815
18780,18780.0,0.0,54579.97390740052
18781,18781.0,0.0,54578.970603284084
18782,18782.0,0.0,54578.59247554268
18783,18783.0,0.0,54578.897146767216
18784,18784.0,0.0,54578.79295332387
18785,18785.0,0.0,54578.25999112469
18786,18786.0,0.0,54578.56448352095
18787,18787.0,0.0,54576.89975779323
18788,18788.0,0.0,54575.851950977085
18789,18789.0,1.0,54576.33346155448
18790,18790.0,0.0,54576.59247529987
18791,18791.0,0.0,54575.27784491
18792,18792.0,0.0,54575.504416853975
18793,18793.0,0.0,54572.38736704369
18794,18794.0,0.0,54572.181910451945
18795,18795.0,0.0,54569.304501570055
18796,18796.0,0.0,54569.83366217419
18797,18797.0,0.0,54569.149899187905
18798,18798.0,1.0,54568.35212615642
18799,18799.0,0.0,54568.021423008235
18800,18800.0,1.0,54568.69987131776
18801,18801.0,0.0,54568.85632182738
18802,18802.0,0.0,54568.03433792713
18803,18803.0,0.0,54568.78727652568
18804,18804.0,0.0,54568.40279009691
18805,18805.0,0.0,54568.00039754595
18806,18806.0,0.0,54565.634254379824
18807,18807.0,1.0,54565.60612593556
18808,18808.0,1.0,54566.23488909287
18809,18809.0,0.0,54565.297991894804
18810,18810.0,0.0,54564.83055595384
18811,18811.0,2.0,54565.72148318398
18812,18812.0,0.0,54564.756218153285
18813,18813.0,0.0,54563.77434097143
18814,18814.0,0.0,54564.46238687427
18815,18815.0,1.0,54563.887956486564
18816,18816.0,0.0,54564.24532424574
18817,18817.0,1.0,54563.1013458221
18818,18818.0,0.0,54563.30973270878
18819,18819.0,0.0,54563.53624241362
18820,18820.0,0.0,54563.50007417577
18821,18821.0,0.0,54561.25856307798
18822,18822.0,0.0,54560.41588897587
18823,18823.0,1.0,54563.02476753056
18824,18824.0,0.0,54563.73385696912
18825,18825.0,0.0,54565.0637136592
18826,18826.0,1.0,54566.76008675514
18827,18827.0,0.0,54567.68480931122
18828,18828.0,0.0,54567.16457740015
18829,18829.0,0.0,54566.34082652512
18830,18830.0,1.0,54567.76702385358
18831,18831.0,1.0,54568.49674014599
18832,18832.0,0.0,54567.40855374369
18833,18833.0,0.0,54566.97365715218
18834,18834.0,0.0,54567.0921412499
18835,18835.0,0.0,54566.216762665514
18836,18836.0,0.0,54565.68539507653
18837,18837.0,1.0,54566.49898700483
18838,18838.0,0.0,54566.74216174392
18839,18839.0,0.0,54566.073958114655
18840,18840.0,2.0,54565.574349715695
18841,18841.0,0.0,54565.525667559334
18842,18842.0,0.0,54564.54885197492
18843,18843.0,0.0,54564.366898622764
18844,18844.0,0.0,54563.17214982025
18845,18845.0,0.0,54563.73844050629
18846,18846.0,0.0,54561.67615165825
18847,18847.0,0.0,54579.41902309675
18848,18848.0,0.0,54578.70194354517
18849,18849.0,2.0,54579.36958206298
18850,18850.0,2.0,54580.03268193215
18851,18851.0,0.0,54578.35535529739
18852,18852.0,2.0,54580.98271818925
18853,18853.0,0.0,54582.3786588734
18854,18854.0,1.0,54584.73894152117
18855,18855.0,0.0,54585.41206855438
18856,18856.0,0.0,54587.482654392676
18857,18857.0,0.0,54588.08283850779
18858,18858.0,0.0,54585.84030243226
18859,18859.0,0.0,54584.8207349669
18860,18860.0,0.0,54599.19358629133
18861,18861.0,0.0,54608.85416016233
18862,18862.0,0.0,54609.36598419405
18863,18863.0,0.0,54609.4035891799
18864,18864.0,0.0,54599.83445944796
18865,18865.0,0.0,54598.87367216412
18866,18866.0,1.0,54598.212791953076
18867,18867.0,0.0,54597.56863245547
18868,18868.0,0.0,54598.82580922473
18869,18869.0,1.0,54598.41926205414
18870,18870.0,0.0,54597.924083039354
18871,18871.0,0.0,54596.88375593448
18872,18872.0,0.0,54594.40080183535
18873,18873.0,1.0,54595.30715334102
18874,18874.0,0.0,54595.52255476377
18875,18875.0,0.0,54593.19294015597
18876,18876.0,0.0,54594.28514929783
18877,18877.0,1.0,54594.7390447269
18878,18878.0,0.0,54592.91496188441
18879,18879.0,1.0,54593.08622711539
18880,18880.0,0.0,54592.748509431156
18881,18881.0,1.0,54593.62133009071
18882,18882.0,0.0,54593.12396130849
18883,18883.0,0.0,54593.10584884329
18884,18884.0,0.0,54592.86121632031
18885,18885.0,1.0,54593.690624588286
18886,18886.0,0.0,54586.14007122052
18887,18887.0,0.0,54584.49082570057
18888,18888.0,0.0,54584.23906515698
18889,18889.0,0.0,54583.04266257178
18890,18890.0,0.0,54583.088553138696
18891,18891.0,1.0,54584.10900757741
18892,18892.0,1.0,54584.68981651646
18893,18893.0,0.0,54583.868247679115
18894,18894.0,0.0,54582.93926367618
18895,18895.0,0.0,54582.54454930765
18896,18896.0,0.0,54583.51444218802
18897,18897.0,1.0,54583.60390728106
18898,18898.0,1.0,54583.50732739098
18899,18899.0,0.0,54583.50732739098
18900,18900.0,0.0,54582.74033682583
18901,18901.0,0.0,54582.000871761695
18902,18902.0,0.0,54582.000871761695
18903,18903.0,0.0,54583.236661127536
18904,18904.0,0.0,54583.37943182775
18905,18905.0,1.0,54583.58801443575
18906,18906.0,1.0,54583.63338075695
18907,18907.0,0.0,54583.06243641294
18908,18908.0,0.0,54583.37318394268
18909,18909.0,1.0,54584.04364741902
18910,18910.0,0.0,54581.055897106184
18911,18911.0,0.0,54581.055897106184
18912,18912.0,1.0,54581.368947535695
18913,18913.0,1.0,54581.9989321539
18914,18914.0,1.0,54582.424553263634
18915,18915.0,1.0,54581.79640445777
18916,18916.0,0.0,54580.48273406352
18917,18917.0,1.0,54581.440564806006
18918,18918.0,0.0,54580.953117446865
18919,18919.0,1.0,54581.93867990365
18920,18920.0,0.0,54580.4015950114
18921,18921.0,0.0,54581.47550373294
18922,18922.0,0.0,54577.860403757455
18923,18923.0,0.0,54578.4512079289
18924,18924.0,0.0,54578.42899428983
18925,18925.0,0.0,54575.16094731425
18926,18926.0,0.0,54574.78474878206
18927,18927.0,0.0,54573.33878777296
18928,18928.0,1.0,54573.83048169738
18929,18929.0,1.0,54574.518636673005
18930,18930.0,0.0,54574.47946149376
18931,18931.0,0.0,54573.02396239022
18932,18932.0,0.0,54573.32884913415
18933,18933.0,0.0,54573.149373832115
18934,18934.0,0.0,54572.39279404274
18935,18935.0,2.0,54572.67442205275
18936,18936.0,0.0,54572.38491803235
18937,18937.0,3.0,54572.790169949134
18938,18938.0,0.0,54572.21109817325
18939,18939.0,0.0,54571.02083410471
18940,18940.0,1.0,54571.47710562832
18941,18941.0,1.0,54571.45536337678
18942,18942.0,0.0,54570.92463311358
18943,18943.0,1.0,54570.46879957394
18944,18944.0,1.0,54570.7649337325
18945,18945.0,1.0,54570.21518808905
18946,18946.0,0.0,54569.42272201631
18947,18947.0,0.0,54568.702712088256
18948,18948.0,0.0,54568.37868317436
18949,18949.0,1.0,54566.78084143654
18950,18950.0,2.0,54574.31135078608
18951,18951.0,0.0,54592.21467448938
18952,18952.0,0.0,54603.976205447354
18953,18953.0,1.0,54610.06479807514
18954,18954.0,1.0,54597.43940980261
18955,18955.0,0.0,54587.062503682624
18956,18956.0,0.0,54582.5648244755
18957,18957.0,1.0,54581.52453215317
18958,18958.0,1.0,54573.73158689341
18959,18959.0,0.0,54572.45420356583
18960,18960.0,0.0,54572.091867022
18961,18961.0,0.0,54572.36396851977
18962,18962.0,0.0,54571.59982438124
18963,18963.0,0.0,54571.000967674045
18964,18964.0,0.0,54570.5275712241
18965,18965.0,1.0,54570.43082924973
18966,18966.0,0.0,54567.23632279506
18967,18967.0,0.0,54566.56557034207
18968,18968.0,0.0,54566.9986341333
18969,18969.0,1.0,54567.772921589014
18970,18970.0,1.0,54566.38594258836
18971,18971.0,0.0,54564.05374866782
18972,18972.0,0.0,54563.092554851675
18973,18973.0,1.0,54562.76874234637
18974,18974.0,0.0,54560.1751992741
18975,18975.0,1.0,54559.670765340474
18976,18976.0,0.0,54557.40734073857
18977,18977.0,1.0,54559.220332056284
18978,18978.0,0.0,54560.44686839642
18979,18979.0,0.0,54559.97329729014
18980,18980.0,1.0,54560.68061670626
18981,18981.0,0.0,54560.52730469264
18982,18982.0,0.0,54561.027253477114
18983,18983.0,0.0,54561.39127349678
18984,18984.0,0.0,54561.792240951596
18985,18985.0,0.0,54562.79064238496
18986,18986.0,0.0,54583.187146205055
18987,18987.0,0.0,54582.18714620506
18988,18988.0,0.0,54582.051771205064
18989,18989.0,1.0,54583.136028590285
18990,18990.0,2.0,54584.380841213904
18991,18991.0,0.0,54587.107175282574
18992,18992.0,1.0,54588.72546751298
18993,18993.0,0.0,54588.84184367543
18994,18994.0,1.0,54588.15050133407
18995,18995.0,0.0,54588.53574477325
18996,18996.0,1.0,54588.90784846409
18997,18997.0,0.0,54588.77330806145
18998,18998.0,1.0,54589.56165894647
18999,18999.0,0.0,54588.56165894646
19000,19000.0,0.0,54588.18363907937
19001,19001.0,1.0,54589.649864413426
19002,19002.0,0.0,54607.99823677119
19003,19003.0,1.0,54626.389877336216
19004,19004.0,1.0,54632.234442460816
19005,19005.0,1.0,54640.96795305163
19006,19006.0,0.0,54650.67044138185
19007,19007.0,1.0,54653.649860712845
19008,19008.0,0.0,54640.62556368105
19009,19009.0,0.0,54633.12402466548
19010,19010.0,1.0,54627.26282234275
